paradigm,method,dataset_or_workload,sample_or_seed,repeat,input_or_prompt_tokens,generated_or_watermarked_tokens,extraction_reference_tokens,baseline_generated_tokens,input_internal_tokens,watermarked_internal_tokens,input_model_tokens,watermarked_model_tokens,input_truncated,watermarked_truncated,input_sha256,output_sha256,baseline_output_sha256,tokenizer_identifier,pair_order
semantic-preserving,CodeMark,csn_js,test#2423,0,99,90,90,,106,106,106,106,False,False,b02c7e35c78df2e9541115a71dc45fd8bc36722deb1f64d71cce23faf819ed38,b3e9b7ce3fc74fe9a97ef0fc9288b8b4ed824f959c3797b137b582e46a3e1d5e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2424,0,116,111,111,,119,121,119,121,False,False,5865f70ac77ccbef3894c7e4877913e474604ea9d69f6703ce35fa636a564bee,4ba06ff6fc47328676c0c053696b0cbbc428ac696af9376ac42c5c03e839fe70,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2425,0,67,55,55,,63,67,63,67,False,False,db32173ce298ac3b004a1ed003634fc254bb6a7bb209d49f4ff795bfc8c40c53,44ba8943e3b0bc144a1c8c202cabf00ab4e580a146fb98d973d3b10880dcac7e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2426,0,533,463,463,,496,505,496,505,False,False,dcfb02ed71a5f13e9e7c0940072ae1946b8093429f4c6ea5e4a03ef92c383b2f,8a4e576a994c78d9222023d099c856696db6d36db9d9fbaa37b162b40cffbf42,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2427,0,60,68,68,,72,79,72,79,False,False,6c85ea504385d33e57c69b19623f4320f39d563156c16a6ba449955814e74248,513ccbcdb56276f47b2d08eab3151de839640077fd9c86b0e32f76983ba8bdd3,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2428,0,82,93,93,,96,99,96,99,False,False,39412e47d3f5b989726870d5ca4d52dba34ad6f4df7cbc39e511a9f4a14ed51a,99d54691af65a29f10064f88d473885f150c4106f8fac188e55ac51d8a66e31d,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2429,0,122,115,115,,142,140,142,140,False,False,913bdc37329098291c1fdc1fd47a9af5204aea48a0b282ad5281b7e83cd1606b,dbbf2e9dc6e6ed4cc8c846de230804841188f71a61872cd11333460fc5788718,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2430,0,55,52,52,,75,72,75,72,False,False,0bf53c68a9359c25fb3346f18e06a4029cda1ffa1a7625221582a14dbdcf9731,a3e7ec2b70cf409c163c3e7903164ed4eee3516f9478868d08c5a8b768704e8e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2431,0,182,195,195,,209,244,209,244,False,False,fd9b44d155cd987ea4376ef5dd53f059fc8a4160b0c081abaf70c42d3e53cf7e,0eb9e5024a11b5372024f0ffe223a414eb9498c0f14b44b97d6972ec7a921b07,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2432,0,34,39,39,,41,41,41,41,False,False,940e869f6a90ffc94bf61e8502ec0617c661facc68d03f10508792c8f0509fe2,16f5b0cfdbb86c377e52af6570818922f4d4ea13cb71bcef112c98ee0ef91b70,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2433,0,41,46,46,,43,54,43,54,False,False,71bc2bad4da4c38fcd6b1fcbb95bb7b021106af44038383c39873b46885d8fcf,aaa100478563d1800b6a4facaf4e7948f3fbeb717108c938d07ef9d4b2a10af7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2434,0,207,222,222,,220,278,220,278,False,False,55aba4242f8d3ba624312a0337ded99c1d895282cdacf20ddf40b19eb548f2c7,18fc91f4dcf0e3b2f75443c20776d80e5776f7fe3a84faedc900ab3cee5ed8b2,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2435,0,320,288,288,,361,361,361,361,False,False,78c1c3a04628b57791ee400efdb6fda6f62a3489c94529ed2b24c1b61e5008b4,16fd7179d4f308eeebe79b1f0073ef32783f14546ec532099fc46be5daab3c98,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2436,0,59,56,56,,62,64,62,64,False,False,ddaaa211c7cbce7d1ec22a0fb48e19d5290d2b3d7b0538198e52af3bda08c8b8,5f596bcfa34e06b0f4f1f2732f0018c16d775c442f932f2e5b97936ef9adf272,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2437,0,52,60,60,,53,56,53,56,False,False,727f133c4314ade6e284363e79c00c856f1e41a2026eb7bbbad36e784fa76dd9,0841131a2a34f8152a4ea0c52f857689e3f0dfdb368c0a9c20fd97b9642752b9,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2438,0,132,139,139,,152,173,152,173,False,False,74af1fc2416adc7523a10701d18c26e4bf1c91bf726ba428736ac778a2c0095d,e6984d5997f5ebb97380f0da6a8a87f6c7c9e72bc170cfdc4a1bb30d9d3597a4,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2439,0,76,83,83,,82,92,82,92,False,False,0a925473939d8246fa08e2872ef44412a5f0d3729552f39e2ff53d67628b57ec,56a182a65880d59c07ee8601a8195f7abec75a7e698af2231b8a7949eec073fe,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2440,0,64,69,69,,67,81,67,81,False,False,06c57951bca5e3607389d5a5869bf11dc4d7c5c1c6f942f12773cffacb2ab01a,a46dbdb81b43966c96c9966c53cbf16192898f7df39a11566eeb4fd8aeaad977,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2441,0,41,45,45,,43,52,43,52,False,False,743633812ca5b63ff4a4550034a0a2c5fff0a63f9f07722af6ed4f04a2c97d89,a6cbf067b409c1f2ca225798b1d74302a18da0efee060bb65b095c071469d4fe,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2442,0,37,42,42,,46,49,46,49,False,False,d8687fc797dca9c2df54dd9bdf74dcf0e7a7d92a8cc4f49a37cdccd989d33409,221980ffe28ac065e92f97b88bc466d7a44a6decd476884ef8cb1f24fd20aad6,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2443,0,123,117,117,,131,150,131,150,False,False,1f37d86a808fc44823cbdbb30f45f81849f673e9707a2fe9b8227fa3ffe82044,1947054ec9077efa2d5fb34e0942140e6e702a456842511c3f2f2427e5aee855,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2444,0,61,58,58,,63,65,63,65,False,False,eeae4a44bdf599b1b271246feb72f5156296f04518a3a4b1f46f41fb6809304f,adb9b016933d1f3e5c5cd01ff605e109f406db5a66adb2a5c2377c1ea842f47b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2445,0,197,179,179,,213,213,213,213,False,False,4ee1efb680091983b610df48008b5e77d374fce568a815eebb8d6a1f0765f372,8195031ea5719e44299992d590c81b3588637d61f04a20be41a504c12065dda5,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2446,0,171,155,155,,192,192,192,192,False,False,4419e995dc9723e360318a761073b67351df2f61f9d344c3c4ada4388be8ff18,1e870eb0b1cec6470e487599b829acd1c040bbdd7f423faab0b0937837ff8fc8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2447,0,78,74,74,,71,84,71,84,False,False,c2266de58b6fd168eb0acf228b6719e96266c4359187dd349ee46c99ac25734c,857aa6e087a130f365f9d2afe2eda99f718152a50e49f8acd413a68ab228db49,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2448,0,145,173,173,,166,211,166,211,False,False,a8a32ae801447c1f26ef57ccfbd404b8be4b4ced65e5444505d6dd69e3afe17c,283b23b0afeee797f1eb5d7e4b740ae899c6eeaeb54e22973fd0241862c56e61,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2449,0,179,199,199,,224,272,224,272,False,False,5b02e385b266ce0168350ac8e44853e10b641221a9a580dfd2c98d05c5868d87,77fc2285e55c116a18fb2b9080d5c206027c8aacb4e7d56f3e1a3f9960b289b8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2450,0,129,139,139,,133,165,133,165,False,False,f4536355ff373fbca1756390cc39343aa58c793d1cc2c50f9c98921e51ed6f30,b2b0d81c9fa3c6f0bf726ae640b84645ab30e786300bba86365f8ba8ea71925c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2451,0,38,37,37,,39,42,39,42,False,False,24071dd50aef1e0833db49e0c47b10915e8b76ba8b9d1af2ec438b80ded9d9d5,535461caf42c71fe28ff36bc80bdb79b53af74086239a3d9f965a2ef06048c51,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2452,0,53,56,56,,57,63,57,63,False,False,83f79ad68839196b4fed1faedc4247bef96d438bb41397d043e5bbc874e6dbf8,521ad8ae1fed2e9de2a29fc8ad7e3b57b91fd333e56d31d958fb31e993cf0dca,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2453,0,60,61,61,,69,75,69,75,False,False,c6b4025d875a4ae17ad5d3c46490a7d6e0d428e648527d6d31d81e7151f4cba0,60a0cb4e8ff5f73e4e5c6ed3a9b3a8592c42559190591923ec193af18c5c63d7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2454,0,67,67,67,,75,77,75,77,False,False,0937cec2451bb8a8764b301be316731e8ceae7183efef3d4d79e5b7ea4942c61,7c5743e918cece77f936a8e755cf2926b4ee921192c40601cf15fd5b45910824,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2455,0,138,147,147,,144,162,144,162,False,False,799238911ee7a6586422fc2a4ffb0ff16b61bfe39ead6e031ba0ea9e326f6817,c0181ef56510b113245d1490b132a6e967b04d7275096eaaff59de8b70c7ed4c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2456,0,223,226,226,,216,267,216,267,False,False,6d84d42b980f556f2831ec00df1bec7906b69776db2fce0e1688e13b6da7362a,9bdc7cfc2c7c8b7fd9904a4da203135c3bb98c25454ecf5130469b7f5cee8a5e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2457,0,37,38,38,,53,55,53,55,False,False,23e445ecf328c5f1e10a722c7d58fd4f3f16c3556a74563fffa0e6a0807e6b15,f9b7f0bd75cb9c8e4c99638d25d451a78e2d47efe3868803173cb7038a7735ef,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2458,0,792,715,715,,787,787,512,512,True,True,21bde215b757a81819ddfc856c5c2bf36f5745de8a91e151a165ced0795f2637,c85d1c863a1e57693ea8b2fad0b61462942fbed17c6442ab8db004a85b6ede5b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2459,0,75,67,67,,80,81,80,81,False,False,43f686ecc131b8809ac1260e5acb767ae75f0d92927d40f815eaa3d1188ddff5,7a3de0c4b6a4dde39cb1a8a84c477182b32f7162c151321ee309aba064837abb,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2460,0,138,113,113,,142,143,142,143,False,False,95dc390ef38360a711a693f8d373c291277ad9a65d66f55bb94ae40e13626d93,fe355d7b8cb2b0a76bc4bd67bf7eeb4747ba03cdf9226b4ba49873a8808ee879,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2461,0,180,156,156,,208,210,208,210,False,False,9affa85e759f9b6ec25f3190de5cf44f4c23331b558fa8cce97a138e054be480,744aff791350122b5951203e91156e0381c529587d0ead2821368fee055bb8a1,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2462,0,502,456,456,,524,524,512,512,True,True,56c74a2ec1d3c7e96e6a9832e1fb481ff3256642be55de673abb558a197b40a0,16ecc34559b600a692497f8aba50753c66b91219d50277f1786740c8adb0c5d7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2463,0,107,104,104,,118,121,118,121,False,False,68da0741e8db94ebdc4f1cb56b4d5a5c497cd0435e1111d909cb67499850f671,d24a20a9c86b370aa61a45238e2e7b9e62fa7e9c77b976e56ad47bdb1fdcd8b7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2464,0,107,104,104,,118,118,118,118,False,False,c8fd329075c9ed3c5bb1370380d1dcf1562d564119f406e9eb4ef80388b81e34,b4a8b21ab01796cc7d24ef2182b999f8311f016db528c35a31bb2d44276b4f59,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2465,0,186,177,177,,204,212,204,212,False,False,4f8e25ec61cd4964eb81a0bce536f0fb95fa3e4da0e817098989fdce2b37ea8d,caabc36723fb5bf8be60481e3b1fe48856b589520badb1769118352b64d1ed0e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2466,0,118,119,119,,107,118,107,118,False,False,ab71d945d52662d456e2b2677f15674fd21ea0ef1f176f2b540075b7dfd648a0,11b40526ea0e02d3ed2fffcabfe3473e9c2cfba091cd8504caaba1751dd1d1dc,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2467,0,43,41,41,,45,47,45,47,False,False,1ceaa34259ea4dc033fa3e715298b753b6f62b170b8b82955c126d82da51139f,6fffc65172b49aeeb1daa7e03765a2005241150da77867541b430ee47aa80f37,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2468,0,43,44,44,,45,48,45,48,False,False,fac8f8c1729e3c3cc13dee50a953fe8c485a14c0cbe2413a4b18fe687276667c,cdbeeda27a3b1be8b9e48a5bef6333a0813633b745c1ca43854c885ba7893770,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2469,0,324,318,318,,380,381,380,381,False,False,c6715adff68d5afd49d3aa363a86dc93c3943c8dd2057096419808b073250555,1dcfa8ea8b76795c6c4b0c5f9d76175c123b64e412f71b87bb522ba826d1718f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2470,0,154,141,141,,172,176,172,176,False,False,d594a4e0cfe34f351ea8eebe6dd96ba71ea0947cbe5bfb657a48ef9541c6dbf7,7f374d0bcec0a4afffc6c58aef72075fa45b5da9777e8289dbab8fffb83687ea,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2471,0,63,66,66,,65,78,65,78,False,False,eb091a7ba3637cba6a85a127fae2f23603df636eb168204c4ada35f6ac4f3e95,50ec73be57e87babc128c388d727f3f00fc493e974ed7b546b0b1eaa093b80d7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2472,0,88,89,89,,83,88,83,88,False,False,abc0a6c2b978a779448582ecbc528d0dcc4b48deb8b23d56543a45f6811127bc,bf375c90d2b33b3fe4f7d5045de2ad375ba35c7d4fb6d9b3f3d7e2e3f39c179f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2473,0,444,468,468,,440,536,440,512,False,True,0fdfb205b1d1d393c218dc94a866a2bc3c740b5d746ff57a1fd9bf2c41a99608,83e0b7d179bf698c9ac86d57c248be80c7e02152fc98c0205a923f9c8728238a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2474,0,188,171,171,,193,205,193,205,False,False,2664c46417bb9556f1d00593c3f4eccd65d4e9986d959cdb5a3381755a50886f,17703c4b864033cf9e899ced2df90cf8591327637d9efac4d06446cd2e712651,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2475,0,93,101,101,,86,125,86,125,False,False,ec4efa5eab422a2cafce4819f77bb9411dd3060992398c932c4c8cf1c4d0593c,954984c2a43f761593d5a228fc1203dc97435119ad8e33ad411ab8c1fc85271b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2476,0,45,48,48,,40,56,40,56,False,False,d7001eb40210fbabdadb71c6adbfc8554c9944c6ae6d104f067811c92a37008a,63164b4da86ba982b06d9a9a0b447a0e728005bce70f74b1cf7e2741165ce1fa,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2477,0,139,147,147,,147,182,147,182,False,False,791972ac11d2dffe955eb47e4ef52a272dee11bb29f6e3aff42d68cb6070296d,cfc6eb956fa9e69748ec5d02a775333c3f6477a8a85a3c59e8959ffffc154ef5,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2478,0,293,256,256,,286,288,286,288,False,False,910e8bfe6affa7418a701baf67df36b62921abc00896b854fd4a036e96d8803e,541b9ebb05c9410fd77cf3cb9188cc956828d40ba07e1b76a53a9a478e46487f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2479,0,93,84,84,,102,96,102,96,False,False,1ef7a699a2e8e2e98961a00b95519beb50391cd34a73dc40200e9ff96ca7aeda,d6af733fab7a73b46eda76248f7d36770ffc9b3ca8dbb550b375e1614f29403b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2480,0,93,92,92,,114,114,114,114,False,False,5a7fd2034b02078e4cb29923f7665848b4c6dc0706b046d9d99f0b95b9e74463,4702f8ec31272395d39a0470d2b4aff33130888d96d0e4d0cc1af69d0c2dc022,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2481,0,97,96,96,,115,125,115,125,False,False,1d9599fe2abb4fb77b9198e255d90386951bf3d4a9b09ced3ed1abb0702d50ca,945a1231ebf5e22ec3bae14f98d252f40def145692067bd6bd395cdd7f6e5444,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2482,0,75,77,77,,86,86,86,86,False,False,853bd0df9c548ead4edb52f83edc896bff67bcf2d2f14c4268dc6d5a3d5649b8,3b4692d56ae57e74ef0913195c05e48f9c48d7f4dd8da1eddb907ccd23c6661f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2483,0,82,80,80,,82,82,82,82,False,False,7ec20e56dc9fa8723873b57ec0adebd89ea220a5c773861d954dc0d6b34a9328,5ab149ff02f9e9838cc8af1ba7df7785c04b1a754a4475d7fe12cf1b0a5a368c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2484,0,333,308,308,,335,334,335,334,False,False,c573bbea05c527047b90083d682623f9468c7b6b9213ab7ffadf87202ee2d847,48ec93149b8437c88ccc373fdadc4a095ade4b050875901ff020df3e307fbdfa,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2485,0,105,101,101,,102,110,102,110,False,False,a8947cd9606050ef2b8614bde39238181b577573bd5363a7221b17e37f861a7e,30fcfaa1aed30f2797d08c13dab8247874a78e80c88a0faa69ccf2f5413ca8a0,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2486,0,448,455,455,,465,541,465,512,False,True,71faa1ea33d1ee7c4ecd60e9eb28cc7f7e10fd07cc517e8825b6896d29ed925d,61b291bcb773997a874cc551413d4d37227056876e7035f05998d8a979218a26,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2487,0,91,95,95,,97,107,97,107,False,False,f1ad5eb53b791798d4b478358b3baf7bf0037e738a5e8d6117accf8ac7d9fdf2,1ea6fd1dcecd617c9b9af8d878c87ebcfd7818e03143572470a029e6b0085049,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2488,0,208,223,223,,215,239,215,239,False,False,b5c8daca9ad70ca101431176e7411e90f1230476842b4cf166986531c2ca206d,2efbd4c214d91cb355c72ce7a212f32a6d49d06f3e303987e67e3722c8bc63d0,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2489,0,198,206,206,,198,216,198,216,False,False,2a7c213686351122c1f05ccedf23841311ec6e727b0e0d1a630e0be3ab32f860,a8f026e27c4980e617ff4e4e5cb139857e56233ca6a331c2488e2cee523bd307,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2490,0,146,141,141,,155,156,155,156,False,False,4db84b630ac2353ebce9edbe6bdaf301d944c41f786f98073170357a71e93669,d0066fa70434646cb1edd9941400b51fbacc122657618fc8fefaff11d9dd4d8c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2491,0,121,132,132,,122,140,122,140,False,False,f9916ad4eca6a78b19e4e02daa3a12c24c31aa3e9ee6ca1ad284b6908b2fce1f,6456d801af685744185d5c546627e442237007d17ff238f422a46df762ac773d,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2492,0,282,258,258,,297,297,297,297,False,False,5d0f989ce767891b013ae11fe40014ef6e6cf4cbcda2915c070fcf7a9d744e25,580f3f88b0e9000f1637246de8e5d1e8db7cafbe8e27bd98c4555272a71a2fb1,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2493,0,338,356,356,,366,452,366,452,False,False,176040166fe71e6686b7a1f4e887ba6c4f94d5025089ad9d9e78cfbf7ac7f180,c88db508318a33ccf2346e915c2aa3637c4174d23448af4605378403ed2ec544,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2494,0,92,89,89,,96,112,96,112,False,False,17014428f9720adf930a872b95bb4fb1178abf6f41875e35db91103531dfd066,895eefc774e2078c5c6857fe28209c0aaa726cf66b2d23fb4d455fa3afc021fc,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2495,0,42,39,39,,48,50,48,50,False,False,08c613a78b6311c765c205294159af8e43dc5caa97cf374ecfa227b9fcb2a7cb,8b610da484ea3d5e4cf6d055e1eb5d7aa1c6ab15ec29e6fd32fde11d46e01ca9,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2496,0,67,65,65,,70,75,70,75,False,False,ba315b91b9f20ae33da8e87a71c7b01589497504b5525c49ca31c14ee34f8c25,45dc02e70093b928e20a121b3f4f88e158e214c6593c0ab33649fcf10153628c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2497,0,90,101,101,,100,117,100,117,False,False,56339b68785a90a3bf2d86c622254d9eb7de49a1e3d357fdb8df006321162a92,481364653d09b6be204b71d9171cd18b2093c1f354ec663cab9eb5e6839b1e61,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2498,0,176,160,160,,178,176,178,176,False,False,7515fb031f5a89c803bd670390167914404d0697c25cb2299acc6295776b6f8e,b98aef292021d982b1d69bdb487c0b7918fd59847a59125eb12cda6a4f8cab8a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2499,0,117,117,117,,99,117,99,117,False,False,dc856cb8a55f170049d907bc0bdf81e85023c3faf13a8c97ed0e42a22cd87f12,e6e5a6037b63179201fb329468098e3528d38a7c03056d0f287b7f07e3946014,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2500,0,63,60,60,,73,75,73,75,False,False,1caa8bd428f2105dd0317769303c763f7c4cfb80255825cabe32ae5a6b8aed9c,0ccd2b8f1d279baa450a843d2115910564198ba3ff0b2972e0c6fd150408afbb,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2501,0,94,83,83,,100,102,100,102,False,False,60b9f875052f6761a4f68249968f4d44705fbe443a6388f954c5a4ea4fbb77ac,434e420ea695fc2163998406f11b1585a64a4257893a80685cdd77e7eef28d9a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2502,0,93,80,80,,100,99,100,99,False,False,69cfa642f1ed0c8eae83a6b483475b657c7682c1607645465d0252e9a72d9c44,8059708acf8a0a99ffa88dc8ea4b457f48d86a9bf752d7abd3e2189b9c2aeeff,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2503,0,41,40,40,,43,44,43,44,False,False,ee816d1951be9d6e104b9b08ab338d695b9388b70475ce60933aa99ad4bb7fd6,17f37fb8c2d9586896b7fa205b397508b7466d53abc20f45671b33d4693954b0,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2504,0,33,33,33,,34,38,34,38,False,False,ed30e52f0644b51a1f2b08064c9d22a3988b5ba4401c0e8e6c112e7bb7b5e217,43972dd13f06bba68144ca15a9461b343d5e37423dacbecef2a6a61d25130481,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2505,0,57,57,57,,69,60,69,60,False,False,1888192209d88a5caf7b39dfd6ec80cc9362672659f76ce8222551e4b143f791,1dba1f8dd1a0ec6232d1176403dc82c8b328660fe65cfd3435d3b9a3f5bc8ab4,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2506,0,62,56,56,,70,70,70,70,False,False,2b8a917631fa1963c839c2bd133ac8b3be1637d0cc978db060c07abde18a1767,984287cc9b0ee33d532e9ac1cfcf969ca1afa2b52d54b78ee4026a45db43f6e7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2507,0,48,51,51,,56,60,56,60,False,False,a9bd4f6ccf6ce8c70685a3ba164dddfd0f1fef8c9cfac5b8adb5d9faef9286c6,9accb0019e98bf3ef41089d3442e170b4c5b667a0f55e1f7b895415e5b1c1cf9,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#2508,0,61,57,57,,76,73,76,73,False,False,5be1e34f94a03005069dc803ea53ac572432e9443b804f327c8d677b439f2a3f,dd0255c8d3b724aa75e0d29bcc81f9572b6915485adfde0664d1fcafdc24b970,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
