watermark_method,project,language,seed_group,method_config,strength,log_category,category,classification_source,embedded,evaluation_log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,0.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_0.2/DTResults/out_20260623_100406/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,0.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_0.3/DTResults/out_20260623_100935/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,0.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_0.4/DTResults/out_20260623_101504/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,0.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_0.5/DTResults/out_20260623_102038/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,0.6,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_0.6/DTResults/out_20260623_102414/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,0.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_0.7/DTResults/out_20260623_102809/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,0.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_0.8/DTResults/out_20260623_103140/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,0.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_0.9/DTResults/out_20260623_103533/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,1.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_1.0/DTResults/out_20260623_103901/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,1.1,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_1.1/DTResults/out_20260623_104248/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,1.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_1.3/DTResults/out_20260623_105019/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,1.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_1.4/DTResults/out_20260623_105353/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,1.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_1.5/DTResults/out_20260623_105828/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,1.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_1.7/DTResults/out_20260623_110639/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,1.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_1.8/DTResults/out_20260623_111246/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,1.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_1.9/DTResults/out_20260623_111900/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,2.0,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_2.0/DTResults/out_20260623_112439/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,2.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_2.1/DTResults/out_20260623_113031/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,2.2,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_2.2/DTResults/out_20260623_113617/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,2.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_2.4/DTResults/out_20260623_114821/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,2.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_2.5/DTResults/out_20260623_115404/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,2.6,RE,RE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_2.6/DTResults/out_20260623_115923/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,2.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_2.7/DTResults/out_20260623_120454/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,2.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_2.8/DTResults/out_20260623_121022/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,2.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_2.9/DTResults/out_20260623_121557/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,3.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_3.1/DTResults/out_20260623_122703/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,3.2,RE,RE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_3.2/DTResults/out_20260623_123235/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,3.6,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_3.6/DTResults/out_20260623_125441/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,3.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_3.8/DTResults/out_20260623_130527/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,4.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_4.3/DTResults/out_20260623_133156/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,4.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_4.5/DTResults/out_20260623_134155/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,5.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_5.2/DTResults/out_20260623_141515/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python,6.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=23873851_prefixLen=1_lang=python/python_snake_game_6.0/DTResults/out_20260623_145459/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,0.1,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_0.1/DTResults/out_20260623_204246/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,0.2,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_0.2/DTResults/out_20260623_204914/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,0.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_0.3/DTResults/out_20260623_205440/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,0.4,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_0.4/DTResults/out_20260623_205936/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,0.5,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_0.5/DTResults/out_20260623_210417/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,0.6,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_0.6/DTResults/out_20260623_210918/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,0.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_0.7/DTResults/out_20260623_211419/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,0.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_0.8/DTResults/out_20260623_211952/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,0.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_0.9/DTResults/out_20260623_212529/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,1.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_1.0/DTResults/out_20260623_213033/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,1.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_1.1/DTResults/out_20260623_213531/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,1.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_1.2/DTResults/out_20260623_214037/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,1.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_1.3/DTResults/out_20260623_214551/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,1.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_1.4/DTResults/out_20260623_215044/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,1.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_1.5/DTResults/out_20260623_215609/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,1.6,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_1.6/DTResults/out_20260623_220111/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,1.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_1.7/DTResults/out_20260623_220619/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,1.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_1.8/DTResults/out_20260623_221018/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,2.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_2.0/DTResults/out_20260623_221822/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,2.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_2.1/DTResults/out_20260623_222334/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,2.2,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_2.2/DTResults/out_20260623_222819/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,2.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_2.3/DTResults/out_20260623_223336/evaluation.log
stone,snake,python,,python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python,2.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_stone_T=0.7_rngS=2012703279_gamma=0.5_hashKey=36728353_prefixLen=1_lang=python/python_snake_game_2.4/DTResults/out_20260623_223800/evaluation.log
